source_name,samplename,STRAIN_TYPE,species ,org_id_abbr,sex_type,cellid,test_type,Biological.Replicate,inividual_id,Technical.Replicate,drugid,drugmatrix.drugid,Comment.chEMBL.ID,Control,Sample.Match,concentration ,dose_level,Dose.Unit,Dose.Duration.inDays,Dose.Duration.Unit,duration,Treatment.Group.,Accession.Number.7,Vehicle,batchid,chiptype,xptype,celfilename,organ_id
antimycin a_1_0.03_3,93472,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Antimycin A,antimycin A,CHEMBL1231114,FALSE,control_1,0.03,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93472.CEL,Liver
atorvastatin_0.67_250_1,93621,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93621.CEL,Liver
atorvastatin_0.67_250_2,93723,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93723.CEL,Liver
atorvastatin_0.67_250_3,93757,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93757.CEL,Liver
atorvastatin_1_250_1,93529,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93529.CEL,Liver
atorvastatin_1_250_2,93699,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93699.CEL,Liver
atorvastatin_1_250_3,93754,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Atorvastatin,atorvastatin,CHEMBL1487,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93754.CEL,Liver
azathioprine_0.67_0.5_1,93120,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_0.67,0.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93120.CEL,Liver
azathioprine_0.67_0.5_2,93132,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_0.67,0.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93132.CEL,Liver
azathioprine_0.67_0.5_3,93247,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_0.67,0.5,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93247.CEL,Liver
azathioprine_1_0.5_1,93090,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_1,0.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93090.CEL,Liver
azathioprine_1_0.5_2,93199,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_1,0.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93199.CEL,Liver
azathioprine_1_0.5_3,93257,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Azathioprine,azathioprine,CHEMBL1542,FALSE,control_1,0.5,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93257.CEL,Liver
beta-estradiol_0.67_250_1,93521,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93521.CEL,Liver
beta-estradiol_0.67_250_2,93634,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93634.CEL,Liver
beta-estradiol_0.67_250_3,93710,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93710.CEL,Liver
beta-estradiol_1_250_1,93525,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93525.CEL,Liver
beta-estradiol_1_250_2,93811,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93811.CEL,Liver
beta-estradiol_1_250_3,93968,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Estradiol,17beta-estradiol,CHEMBL282575,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93968.CEL,Liver
busulfan_0.67_500_1,93655,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Busulfan,busulfan,CHEMBL820,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93655.CEL,Liver
busulfan_0.67_500_2,93686,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Busulfan,busulfan,CHEMBL820,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93686.CEL,Liver
busulfan_0.67_500_3,93714,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Busulfan,busulfan,CHEMBL820,FALSE,control_0.67,500,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93714.CEL,Liver
busulfan_1_125_1,100979,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,125,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100979.CEL,Liver
busulfan_1_125_2,100997,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,125,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100997.CEL,Liver
busulfan_1_125_3,101016,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,125,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101016.CEL,Liver
busulfan_1_250_1,100978,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,250,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100978.CEL,Liver
busulfan_1_250_2,100996,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,250,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100996.CEL,Liver
busulfan_1_250_3,101015,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,250,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101015.CEL,Liver
busulfan_1_500_1,100977,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100977.CEL,Liver
busulfan_1_500_2,100995,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100995.CEL,Liver
busulfan_1_500_3,101014,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101014.CEL,Liver
busulfan_1_500_1,93595,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93595.CEL,Liver
busulfan_1_500_2,93664,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93664.CEL,Liver
busulfan_1_500_3,93936,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Busulfan,busulfan,CHEMBL820,FALSE,control_1,500,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93936.CEL,Liver
cadmium chloride_0.67_8_1,93288,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_0.67,8,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93288.CEL,Liver
cadmium chloride_0.67_8_2,93388,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_0.67,8,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93388.CEL,Liver
cadmium chloride_0.67_8_3,93438,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_0.67,8,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93438.CEL,Liver
cadmium chloride_1_8_1,93312,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_1,8,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93312.CEL,Liver
cadmium chloride_1_8_2,93370,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_1,8,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93370.CEL,Liver
cadmium chloride_1_8_3,93430,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Cadmium Dichloride,cadmium dichloride,CHEMBL1458880,FALSE,control_1,8,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93430.CEL,Liver
carbon tetrachloride_0.67_775_1,93554,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_0.67,775,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93554.CEL,Liver
carbon tetrachloride_0.67_775_2,93653,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_0.67,775,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93653.CEL,Liver
carbon tetrachloride_0.67_775_3,93806,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_0.67,775,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93806.CEL,Liver
carbon tetrachloride_1_193.7_1,100982,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,193.7,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100982.CEL,Liver
carbon tetrachloride_1_193.7_2,101000,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,193.7,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101000.CEL,Liver
carbon tetrachloride_1_193.7_3,101019,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,193.7,Low,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101019.CEL,Liver
carbon tetrachloride_1_387.5_1,100981,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,387.5,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100981.CEL,Liver
carbon tetrachloride_1_387.5_2,100999,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,387.5,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100999.CEL,Liver
carbon tetrachloride_1_387.5_3,101018,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,387.5,Middle,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101018.CEL,Liver
carbon tetrachloride_1_775_1,100980,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100980.CEL,Liver
carbon tetrachloride_1_775_2,100998,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,100998.CEL,Liver
carbon tetrachloride_1_775_3,101017,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,101017.CEL,Liver
carbon tetrachloride_1_775_1,93695,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93695.CEL,Liver
carbon tetrachloride_1_775_2,93713,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93713.CEL,Liver
carbon tetrachloride_1_775_3,93782,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carbon tetrachloride,carbon tetrachloride,CHEMBL44814,FALSE,control_1,775,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93782.CEL,Liver
carmustine_0.67_550_1,93118,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carmustine,carmustine,CHEMBL513,FALSE,control_0.67,550,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93118.CEL,Liver
carmustine_0.67_550_2,93177,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carmustine,carmustine,CHEMBL513,FALSE,control_0.67,550,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93177.CEL,Liver
carmustine_0.67_550_3,93258,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carmustine,carmustine,CHEMBL513,FALSE,control_0.67,550,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93258.CEL,Liver
carmustine_1_550_1,93223,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carmustine,carmustine,CHEMBL513,FALSE,control_1,550,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93223.CEL,Liver
carmustine_1_550_2,93564,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carmustine,carmustine,CHEMBL513,FALSE,control_1,550,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93564.CEL,Liver
carmustine_1_550_3,93579,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carmustine,carmustine,CHEMBL513,FALSE,control_1,550,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93579.CEL,Liver
carvedilol_0.67_50_1,93066,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_0.67,50,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93066.CEL,Liver
carvedilol_0.67_50_2,93101,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_0.67,50,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93101.CEL,Liver
carvedilol_0.67_50_3,93277,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_0.67,50,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93277.CEL,Liver
carvedilol_1_50_1,93243,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_1,50,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93243.CEL,Liver
carvedilol_1_50_2,93558,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_1,50,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93558.CEL,Liver
carvedilol_1_50_3,93792,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Carvedilol,carvedilol,CHEMBL723,FALSE,control_1,50,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93792.CEL,Liver
celecoxib_0.67_100_1,93279,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_0.67,100,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93279.CEL,Liver
celecoxib_0.67_100_2,93392,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_0.67,100,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93392.CEL,Liver
celecoxib_0.67_100_3,93455,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_0.67,100,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93455.CEL,Liver
celecoxib_1_100_1,93361,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_1,100,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93361.CEL,Liver
celecoxib_1_100_2,93403,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_1,100,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93403.CEL,Liver
celecoxib_1_100_3,93573,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Celecoxib,celecoxib,CHEMBL118,FALSE,control_1,100,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93573.CEL,Liver
ceramide c2_0.67_44_1,93342,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_0.67,44,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93342.CEL,Liver
ceramide c2_0.67_44_2,93429,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_0.67,44,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93429.CEL,Liver
ceramide c2_0.67_44_3,93499,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_0.67,44,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93499.CEL,Liver
ceramide c2_1_44_1,93358,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_1,44,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93358.CEL,Liver
ceramide c2_1_44_2,93421,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_1,44,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93421.CEL,Liver
ceramide c2_1_44_3,93466,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,N-Tetracosanoylphytosphingosine,ceramide-2 (phytosphingosine:N-C24:0),,FALSE,control_1,44,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,93466.CEL,Liver
cerivastatin_0.67_250_1,98379,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Cerivastatin,cerivastatin,CHEMBL1477,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,98379.CEL,Liver
cerivastatin_0.67_250_2,98381,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Cerivastatin,cerivastatin,CHEMBL1477,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,98381.CEL,Liver
cerivastatin_0.67_250_3,98383,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,3,3,1,Cerivastatin,cerivastatin,CHEMBL1477,FALSE,control_0.67,250,High,μM,0.67,day,16.08,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,98383.CEL,Liver
cerivastatin_1_250_1,98380,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,1,1,1,Cerivastatin,cerivastatin,CHEMBL1477,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,98380.CEL,Liver
cerivastatin_1_250_2,98382,RHCYT,R.norvegicus,NCBIT,U,Hepatocyte,in vitro,2,2,1,Cerivastatin,cerivastatin,CHEMBL1477,FALSE,control_1,250,High,μM,1,day,24,treated,UO:0000033,DMSO .1 %,NA,Rat_Genome_230_2.0,perturbation,98382.CEL,Liver
